admin2Name,admin2Pcod,Year,LAI,LAI_1,LAI_2,LAI_3,LAI_4,LAI_5,LAI_6,LAI_7,LAI_p75
Nong Hin,TH4214,2012,1.1028176872457294,1.2050912994194218,,,,1.8722761955498335,,1.40166352207373,1.4194354047030917
Mueang Satun,TH9101,2012,,,,,,1.6558888807174923,1.6540379218388033,,1.6631112365585459
Khuan Don,TH9102,2012,,,,,,1.573381018036264,1.6542015619561796,,1.6290536452279625
Khuan Kalong,TH9103,2012,,,,,,2.0149299621267156,1.9717631855591722,,2.0035138377387285
Tha Phae,TH9104,2012,,,,,,1.914148526563884,1.8861436713729176,,1.9025768316088498
La-Ngu,TH9105,2012,,,,,,1.6982582571978577,1.7844534583348812,,1.7065367930183037
Thung Wa,TH9106,2012,,,,,,1.7061059356771084,1.941664775468218,,1.7114568051255672
Manang,TH9107,2012,,,,,,2.1143746796423475,2.0012283470859833,,2.062779592089405
Mueang Trang,TH9201,2012,,,,,,1.9904722651695494,,,1.9904722651695494
Kantang,TH9202,2012,,,,,,1.9421155234640066,,,1.9421155234640066
Yan Ta Khao,TH9203,2012,,,,,,2.057589064200679,,,2.057589064200679
Palian,TH9204,2012,,,,,,1.9120374438910515,2.055451150346882,,1.9125540167589146
Sikao,TH9205,2012,,,,,,1.8984780201797875,,,1.8984780201797875
Huai Yot,TH9206,2012,,,,,,1.9924362542251415,,,1.9924362542251415
Wang Wiset,TH9207,2012,,,,,,2.2349069542035864,,,2.2349069542035864
Na Yong,TH9208,2012,,,,,,1.628156371016346,,,1.628156371016346
Ratsada,TH9209,2012,,,,,,1.931818482843368,,,1.931818482843368
Hat Samran,TH9210,2012,,,,,,1.7737029293467055,,,1.7737029293467055
Mueang Yala,TH9501,2012,,1.7626445856859199,1.6888938161118359,1.5279921781869015,,1.5748914889272243,1.4606073263988362,1.5368544353933518,1.529679561370335
Betong,TH9502,2012,,2.0995729341051756,2.039853151671508,2.1346280449757336,,1.9710394133187636,1.7675647181655536,1.8520974855863894,1.9233930427029102
Bannang Sata,TH9503,2012,,2.1590685614628713,1.9792434440200877,1.836056068060215,,1.8736367342820017,1.801708498166127,2.0805252519792705,1.9344697266382473
Than To,TH9504,2012,,1.0571577702362926,1.6385593282841826,1.895926953750218,,1.6882766215746,1.9343065848114278,0.994645466850503,1.5418062319923556
Yaha,TH9505,2012,,,,,,1.648693138599809,1.8199323271984356,,1.7776290372900616
Raman,TH9506,2012,,1.531745637643118,1.462006872472764,1.5337046709028272,,1.6086647900133233,1.465099756759302,1.3824859591587106,1.5096483495905686
Kabang,TH9507,2012,,,,,,2.038472563213225,2.0090618785252756,,2.025387632682438
Krong Pinang,TH9508,2012,,2.1285117486509235,2.065134013321891,1.5821240187595214,,1.8832030906272363,1.9297675353832138,2.342275069731423,1.9732859871402189
Mueang Trat,TH2301,2012,,,1.8004726112184455,1.572948350942806,,1.7509077968933666,1.7055176027869654,1.1855795515507732,1.7278099866112635
Khlong Yai,TH2302,2012,,,1.4176025650546884,,,1.4496906252485395,1.0608142519760277,,1.3873594150850264
Khao Saming,TH2303,2012,,,1.967097200627573,1.6958839413612528,,1.7060483170329508,1.662761281140131,0.9400158557356597,1.6860240885413365
Bo Rai,TH2304,2012,,,2.01452394658723,2.1974264835112693,,1.8052946706947721,1.7443710036216236,1.6254579427204683,1.785502893171
Laem Ngop,TH2305,2012,,,0.33111220052978707,1.8125981269716118,,1.7931653473397238,1.707091145426533,1.151239872737121,1.754411369657388
Ko Kut,TH2306,2012,,,2.130343834705286,1.588882751111935,,1.8466000628268469,1.0589815627366301,,1.860824861681179
Ko Chang,TH2307,2012,,,,1.972615887863579,,1.8539997042811045,1.7628570648152782,,1.8005186600670375
Mueang Phrae,TH5401,2012,0.9857188374058103,1.3615494471228835,1.020182420494799,,1.5830306966054972,1.6298154032525294,1.1448048109135942,0.765986572535085,1.2411928430209105
Rong Kwang,TH5402,2012,1.0903790126992021,1.3723866362709232,1.5100937646040782,,1.5704356295520747,1.442522747924213,1.2194180054719423,0.9419667877973457,1.2654721476193191
Long,TH5403,2012,0.7888190457369602,1.7259373093302448,1.7605274154236585,1.9494540392001616,1.8967506399002,1.7445429261999237,1.4093390179642185,1.1193730045353028,1.4251590243986192
Sung Men,TH5404,2012,0.760623842755568,1.303170981917204,,1.4856438977769835,1.727492206543922,1.5958984067436277,1.068358275296795,0.7555887170101063,1.2444626341718352
Den Chai,TH5405,2012,0.9751874562614498,1.1192830596477465,1.7358722538484261,1.6571372978026093,1.7256246538197941,1.547434014134284,1.2355241376744661,0.8204051650894735,1.302661608882628
Song,TH5406,2012,0.9659777252279463,1.3615323022613166,1.4634923034664669,,1.5702034166141845,1.4097471749261432,1.2635210666333125,0.9425582560920234,1.232236022386655
Wang Chin,TH5407,2012,0.7775479275498745,2.337471595679159,1.7116729696256006,1.7791571338755046,1.9626991479945026,1.7189600505180531,1.4805408757815886,1.1369474799878825,1.4160732708258756
Nong Muang Khai,TH5408,2012,0.9677476464887892,1.118199245075273,1.0403152781705902,,1.5064962210917217,1.345568759970285,1.0979523506166604,0.8700154169557567,1.1454901012838978
Mueang Nan,TH5501,2012,1.4706996733849995,1.3541192702623217,1.34628451089842,,1.6235251031612254,1.5467447376838719,1.3648396540634409,0.918763186829827,1.3544166994293045
Mae Charim,TH5502,2012,1.4441225454764688,1.5229950898537097,1.160872570638563,,1.7789014287368161,1.8099831690956751,1.4965129024397856,1.2056772616797307,1.5007088272340348
Ban Luang,TH5503,2012,1.3873066417218596,1.477695423157711,1.4317088624626304,,1.8940620056599051,1.600597068237213,1.5341135254806333,0.9516956702525746,1.3693609609291542
Na Noi,TH5504,2012,1.0024949619202783,1.338355931728864,1.116684973209911,,1.7152386982689807,1.4880664556284502,1.2627233006955767,1.0133674647250297,1.2439200032440039
Pua,TH5505,2012,1.4461975399881197,1.3343617030985992,1.042500492888403,,1.5690444083291535,1.3899007819665572,1.158953778549706,1.1524359235411987,1.3291598441386416
Tha Wang Pha,TH5506,2012,1.297347110737315,1.26383202746879,1.2370803817485694,,1.5701263057180843,1.357947974544903,1.2316430156765035,1.096761808930701,1.2979700558883152
Wiang Sa,TH5507,2012,1.2817452114536634,1.3267751694937273,1.3925066406592226,,1.5786142788994684,1.4891011906921598,1.3030546822149356,0.929882909763321,1.3022735526783453
Thung Chang,TH5508,2012,1.4467191562136712,1.2900164508923841,1.6441504452097295,,1.6320649451743643,1.6611797764486442,1.282743668402968,1.2925398719323415,1.4493240941885799
Chiang Klang,TH5509,2012,1.484899131839122,1.2196426057271237,1.2003220688568488,,1.5099960724549633,1.2997809276637768,1.1423147689450728,1.156098082468314,1.3128726636332666
Na Muen,TH5510,2012,1.0652682541093772,2.1056076157518486,1.0260613515636208,,1.8223821887928637,1.5654717988557048,1.326405262263217,0.8024530278835383,1.2182758371226627
Santi Suk,TH5511,2012,1.3283965523267707,1.3436336071065365,1.1097950309310662,,1.7417937443637839,1.5300270623081473,1.2612834832309918,1.1498011847450924,1.3735824478860696
Bo Kluea,TH5512,2012,1.5629627686926917,1.7250241845618481,1.7305157936112183,,1.7612141910184682,1.680701611123969,1.3223745789208818,1.3700824601386825,1.5442207941747252
Song Khwae,TH5513,2012,1.1952533319950878,1.3645697226380784,1.3969288979362315,,1.835386914540999,1.7749084238969444,1.5386805010115094,1.3892538195423536,1.5268239406861874
Phu Phiang,TH5514,2012,1.5350129585996193,1.4375234380990298,1.2315780734364459,,1.640893538862803,1.6146052355346412,1.3990097780664454,0.9525142260987279,1.407936597977728
Chaloem Phra Kiat,TH5515,2012,1.062972553837228,1.6840988509615606,1.7475959104174792,,1.4871386048716506,1.3240384110466277,1.1847185666767845,1.1214085496385922,1.240790736546457
Mueang Phangnga,TH8201,2012,,,1.5774978824818606,1.8152984434329653,,1.4914685652675532,,,1.7325216228111653
Ko Yao,TH8202,2012,,,1.338257701507307,1.2608977330482927,,1.809027244945882,,,1.5734580759717938
Kapong,TH8203,2012,,,1.9815731805224934,1.967458314334918,,1.7436079210310567,,,1.8480719018759344
Takua Thung,TH8204,2012,,,1.7453125111112615,1.6210633866445854,,1.7876474984262383,,,1.720944194527968
Takua Pa,TH8205,2012,,,1.6301376262333296,1.640020590485789,,1.4333399174360002,,,1.5931984739078513
Khura Buri,TH8206,2012,,,1.8356400990993844,1.8874445753967717,,2.301186179872364,,,2.261717772502308
Thap Put,TH8207,2012,,,1.7779706862840086,1.6780933691580493,,2.2345731765126327,,,1.9432477937426236
Thai Mueang,TH8208,2012,,,1.731522450182397,1.8076850028279436,,1.6219395545723436,,,1.7101531942739423
Mueang Ranong,TH8501,2012,,,1.3993085427700114,1.6708467116896235,1.4522022573453495,1.476707520426545,,,1.4814477052421031
La-Un,TH8502,2012,,,1.8933110317812596,2.0289565797048645,2.287587606700275,1.577052761043451,,,2.024790657893705
Kapoe,TH8503,2012,,,1.7193979134086235,1.720317275602598,1.0092780182600278,1.1034446102506474,,,1.733866418075807
Kra Buri,TH8504,2012,,,1.9731752421217268,1.8477704969137903,2.0184247887004765,1.6017350507032553,,1.7793297273372286,1.918986773400856
Suk Samran,TH8505,2012,,,1.5791335895064718,1.5623814290704898,,1.124967907941078,,,1.5343202659844637
Mueang Chumphon,TH8601,2012,,,1.7791392502273846,1.6425497471264285,1.7803087687633796,1.8626898497789086,,,1.7170123535816109
Tha Sae,TH8602,2012,2.2395880872329066,,1.9759022810257214,1.9940791989577875,2.0751419239163895,2.205338628874382,1.8734272743515548,1.9063082370334514,1.9782227488853812
Pathio,TH8603,2012,2.1993744465365053,,1.8388064853870136,1.8808599191632778,2.0113481516586553,2.0173335663957968,1.71736491290051,1.7936492749460144,1.9627165206398967
Lang Suan,TH8604,2012,,,1.7569045669133783,1.7437437010044108,1.9225900117210601,1.524153618918932,,,1.713084507395
Lamae,TH8605,2012,,,1.899619470887622,1.8270555906961934,1.8702215839640555,1.816567368049498,,,1.8676085589065847
Phato,TH8606,2012,,,2.0833492158363325,1.9925606245450178,1.8860228019753602,2.185833219983448,,,2.1017549137002205
Sawi,TH8607,2012,,,1.9708155935337435,1.9030428944020317,2.265307511039099,1.8058078474400507,,,1.906390574761141
Thung Tako,TH8608,2012,,,1.8141240167874562,1.837951620607272,1.986672720673064,1.3777788387713816,,,1.8059168092584112
Mueang Songkhla,TH9001,2012,,,,,,1.6590853594827524,1.5839168348043897,,1.6165554226959589
Sathing Phra,TH9002,2012,,,,,,0.9456184972700391,0.9877057056911007,,0.9406985656562744
Chana,TH9003,2012,,,,,,1.5104863367299046,1.5116766933977677,,1.5358259397857397
Na Thawi,TH9004,2012,,,,,,1.9479028628869626,1.9049574113074197,,1.9205129588362406
Thepha,TH9005,2012,,,,,,1.6095709561926426,1.6303147945120162,,1.6265987664948465
Saba Yoi,TH9006,2012,,,,,,2.0150442981128505,1.835670642561412,,1.8813710954171095
Ranot,TH9007,2012,,,,,,1.0003390290266436,0.6446463667418562,,0.8366247314116927
Krasae Sin,TH9008,2012,,,,,,1.1887725592492198,0.9052622347103754,,1.072043263463215
Rattaphum,TH9009,2012,,,,,,2.0023993671422877,2.017334396574254,,2.00514304030397
Sadao,TH9010,2012,,,,,,2.125947800333874,1.9753548509635757,,2.0367199333736403
Hat Yai,TH9011,2012,,,,,,1.713712147805668,1.7632093352827167,,1.7434845998089454
Na Mom,TH9012,2012,,,,,,2.1413530663277545,1.997039840908566,,2.0331756556721237
Khuan Niang,TH9013,2012,,,,,,1.690613690968417,1.6673306887086787,,1.6816903927825178
Bang Klam,TH9014,2012,,,,,,1.7289272028966782,1.6915490459000992,,1.7248366298719193
Singhanakhon,TH9015,2012,,,,,,0.860370938357516,0.9014820216318742,,0.8658932745390632
Khlong Hoi Khong,TH9016,2012,,,,,,2.0096454921304576,1.9765429645979633,,1.9898603981820513
Mueang Rayong,TH2101,2012,1.6213358828681594,1.5681534493289815,,2.007852933897756,,1.7828235646140558,1.647949948034324,1.6050016227615824,1.6643703911884007
Ban Chang,TH2102,2012,1.3759910117298757,1.5763064928574413,,1.7223048944873995,,1.7572108842615728,1.7542885193481175,1.5876705061581748,1.599213007245871
Klaeng,TH2103,2012,,,,1.7733069113122957,,1.8165933256754219,1.6196066714744777,1.5434258594722965,1.615790682228865
Wang Chan,TH2104,2012,,,,2.058430788185877,,1.9892728545881802,1.790087078073657,1.7230224823345268,1.8057474075082125
Ban Khai,TH2105,2012,,1.6334598673560285,,2.096498863173033,,1.7528366976340826,1.6771692286249924,1.5664703563608031,1.6637257717017273
Pluak Daeng,TH2106,2012,1.5583672267554873,1.5940854637896016,,1.9197808657975022,,1.9514414320004811,1.787568639722534,1.6702232100239225,1.7297223691010546
Khao Chamao,TH2107,2012,,,,2.102482354192389,,1.953333561025242,1.7521187507941633,1.632020035051719,1.754661080778421
Nikhom Phatthana,TH2108,2012,1.6034136494907083,1.6511901908700881,,1.8916262458928326,,1.9688645675004068,1.7482737149492855,1.6969232681819106,1.7270870991691112
Mueang Yasothon,TH3501,2012,,,,,1.4001625666596211,1.6092330555466077,1.1655888328719128,,1.3821837974147275
Sai Mun,TH3502,2012,,,,,1.4856077632593954,1.5225471589940982,1.1478994287363853,,1.3408637073645773
Kut Chum,TH3503,2012,,,,,1.4258885338584408,1.4772263801743175,1.0885211888560444,,1.3009082681646227
Kham Khuean Kaeo,TH3504,2012,,,,,1.557634571098265,1.5690496473890974,0.9580275544988301,,1.2792874390785705
Pa Tio,TH3505,2012,,,,,1.398522257132701,1.5380163500783837,1.0409837776888278,,1.292024983870012
Maha Chana Chai,TH3506,2012,,,,,1.5161077333618176,1.4754230159815733,0.7693417521234523,,1.1119089619953066
Kho Wang,TH3507,2012,,,,,1.4915601772771199,1.458098748123494,0.7503576857862262,,1.0905810558819
Loeng Nok Tha,TH3508,2012,,,,,1.4259234648033774,1.476340021826945,1.0405905397787523,,1.2811946800839622
Thai Charoen,TH3509,2012,,,,,1.4147736698819904,1.445919605747851,1.0293809246160686,,1.260611271902788
Mueang Lamphun,TH5101,2012,1.1129655477069267,,1.0246216703818938,,1.397832293798986,1.6422872294852642,1.3924575395877459,0.9444580912699653,1.2606579562681293
Mae Tha,TH5102,2012,1.098904930676379,,1.2949824399322294,,1.6327802300962218,1.7942879933561569,1.7319430944756244,1.1461625234383188,1.4547687030014458
Ban Hong,TH5103,2012,,,1.3443011479798868,,1.3475546763346282,1.6342597484310466,1.5343024734127184,1.2379087948901715,1.4392103502267553
Li,TH5104,2012,0.7271126526742664,1.7496031575104718,1.154964412544387,2.052388831422239,1.608125967404138,1.6535700186224074,1.3646767992631166,1.0797365392991578,1.272734138089356
Thung Hua Chang,TH5105,2012,1.045852551056658,1.572744858126504,1.1458107949624379,2.030824098231285,1.7442733623953208,1.742951490873433,1.5492168872924317,1.1107602472058462,1.2884407287135502
Pa Sang,TH5106,2012,,,1.1874068092678114,,1.671995340441651,1.7367746799083503,1.5162041687944636,1.1960488074430986,1.4350892169742917
Ban Thi,TH5107,2012,1.1328822026497756,,0.7789411057094834,,1.2781750427107736,1.5940920575964606,1.36736036073223,0.856358853107199,1.1511298920984676
Wiang Nong Long,TH5108,2012,,,1.1660165026890392,,1.448076865333695,1.675508492677749,1.5418370837630426,1.1435787404361542,1.3977554398326568
Mueang Lampang,TH5201,2012,0.9668007333153764,1.4060551962276937,1.3902304091442348,1.5821608007101093,1.6733433406401947,1.8112926555106117,1.5577901316053446,1.035546017414209,1.3873859039405598
Mae Mo,TH5202,2012,0.7490701025693005,1.650757891781216,1.499377586921626,,1.775807546253407,1.6478620393553451,1.5109535941591845,0.9942575838751401,1.2785056922001055
Ko Kha,TH5203,2012,0.7453824563351997,1.422343761821189,1.1504956365553543,1.524436050631413,1.609821798362724,1.9331011077603852,1.6043746018537746,0.9050426900525943,1.3751132732624356
Soem Ngam,TH5204,2012,0.9378803971595941,1.7030166282631776,1.341163692379671,1.8209480033221677,1.8047468969624914,2.016686086428701,1.6155245175008754,0.9740276001312224,1.5186156068647103
Ngao,TH5205,2012,1.0355076681839244,1.7289301136728294,1.5163349326498565,,1.6997457297666223,1.5945645569935778,1.3926301777007672,1.0437344118336274,1.2960785599805593
Chae Hom,TH5206,2012,0.9576748261798832,,1.2896056294270017,,1.7269639877860186,1.700071422377968,1.4516954199639962,0.9951814912264466,1.326076650551091
Wang Nuea,TH5207,2012,1.1627609733000053,,1.2066808549895411,,1.7454498872985258,1.697994083687224,1.4396097405975357,1.0589127167843082,1.3783306270309519
Thoen,TH5208,2012,0.992378161810097,1.4185224352287913,1.3859906589643347,1.5322439181460172,1.5611938606321212,1.7835925501157794,1.4699735691203992,0.8492902773541312,1.3911015909469264
Mae Phrik,TH5209,2012,0.8771722336642872,1.8970825108670817,1.5972487835807132,1.5147813122490563,1.5942261318723319,1.8483999602196879,1.5851786163319763,1.016130035433876,1.4929494297529122
Mae Tha,TH5210,2012,1.0549813055223074,1.5132682643812736,1.573703009474445,1.7498060677365974,1.71062598593779,1.8690485673601511,1.5142303912457302,0.9750630184304929,1.405668730706856
Sop Prap,TH5211,2012,0.5164727195500386,1.3152151734133817,,1.5596055486100673,1.546010374949618,1.8657143186280274,1.3947376883663416,0.9480445107870742,1.3040764545817563
Hang Chat,TH5212,2012,0.8048381684052265,1.588418659590248,1.1977446739307283,1.5263419757908097,1.6948633751107862,1.897213786430279,1.581202573985288,0.9733114647435885,1.3656148155341319
Mueang Pan,TH5213,2012,0.9852798692316624,,1.4818795552418431,,1.8915262711547085,1.781117542284789,1.481462621057667,1.1480048126561833,1.4011526979547808
Mueang Phayao,TH5601,2012,1.0027050371951822,1.4788917528885068,1.1578775469298195,,1.5521989330512216,1.7074619344651245,1.3998949240190417,0.9363427326793317,1.279214643410811
Chun,TH5602,2012,0.5619421265269825,0.6360952962099955,1.2154443946549944,,1.5924031526742715,1.5757494281773055,0.9932926655339606,0.7424650118404732,1.0796431426133506
Chiang Kham,TH5603,2012,0.8873595470894612,1.3796392506955268,1.2214927165139202,,1.4554266761053662,1.5790927400505488,1.2992184040531767,0.980192817192631,1.2259222210059275
Chiang Muan,TH5604,2012,1.0081340067651776,1.5078817780283555,1.6365888696630713,,1.4690880672973363,1.4107123047709207,1.3799384554865208,1.0856146800913564,1.256054493151745
Dok Khamtai,TH5605,2012,0.703793536747158,1.438108761156156,1.1511742067957305,,1.3617226863383745,1.658214347198119,1.391718437291618,0.8226984984679268,1.137577366848137
Pong,TH5606,2012,1.124333954236029,1.3624267879624163,1.3148878147803569,,1.5000244564444227,1.4776544037858697,1.5172958693135234,1.079681595596593,1.3205263769353435
Mae Chai,TH5607,2012,1.1907849545208116,1.4208021778807025,1.45198266295505,,1.5986643731270138,1.81689291740054,1.2892335243557085,0.8182492986346711,1.3191968179996254
Phu Sang,TH5608,2012,1.10209548834442,1.2200278006364669,1.1903106021036407,,1.5326652407878334,1.6559122511294373,1.4455273688703871,1.1656924516165075,1.358875491220647
Phu Kamyao,TH5609,2012,0.8112288608743884,1.257365626487009,1.110271763964125,,1.4052143126187597,1.628238713971134,1.3252984749159706,0.7518100429398772,1.164624516201371
Mueang Phichit,TH6601,2012,0.8950949073810267,1.3303474234017296,1.0284174090831066,0.8983300246191831,1.0604558486599522,1.2481158066318307,1.003876824452547,0.9764019197556707,1.0505890585071507
Wang Sai Phun,TH6602,2012,0.5679279046933008,0.8647844845773919,0.91493614702101,1.1437128027430954,1.4580202508755489,1.5838100186069914,1.0568732480157108,0.9915645346838686,1.1015039664375965
Pho Prathap Chang,TH6603,2012,0.9124200074070878,1.172622448096242,1.1376561980264024,1.1503475563540766,1.2583551464521538,1.0202294912490724,1.0178189114595064,1.1073194420744639,1.0757925589641526
Taphan Hin,TH6604,2012,0.9543401421575781,1.158043974973357,0.9116143340378882,0.9252739038592309,1.2196489397354824,1.293843353742127,0.996567820474735,1.0910329893980588,1.064184467585512
Bang Mun Nak,TH6605,2012,0.71862752887334,1.0169081241748714,0.7721024230386802,0.8854867673751663,0.9307968098412698,1.1977266950433,0.7697516553260184,0.9601415836075323,0.9356821272033778
Pho Thale,TH6606,2012,1.0900990189965662,1.6049388484926133,1.0627421470382639,1.005412092473136,0.9700831002811959,1.0749122678126595,0.9038982938281076,1.247936175133489,1.109444488299996
Sam Ngam,TH6607,2012,0.9323651422348221,1.2348647554911667,1.0638316841944333,1.1085947133670273,1.1847625895306213,1.0548079612956185,0.9049331375680612,1.2187917021140537,1.0767831071082226
Tap Khlo,TH6608,2012,0.5082053200029812,0.8945197610597097,1.008903406275072,0.9261092928263435,1.447630784361176,1.5822261168730227,1.2158559471024402,1.113921077360214,1.0452823967642952
Sak Lek,TH6609,2012,0.6415862438936691,0.9938989464772188,1.0349005221873087,1.1592262706615817,1.3040404134994066,1.4510388502501501,1.201171120309215,1.0193418266361614,1.1069336672335124
Bueng Na Rang,TH6610,2012,0.8701774443313671,1.1580164383119895,1.2834540809109434,1.3283358157027267,1.2410538767230246,1.1567150173463812,1.214544343855243,1.2577985781150907,1.1732918622758106
Dong Charoen,TH6611,2012,0.5707918477604926,0.8939706509528758,,0.871847674910653,2.00063189985863,1.6244532504935403,,1.08072647743468,1.0179902899675963
Wachirabarami,TH6612,2012,0.7610397307209257,0.9857855620841621,1.0280674574375674,1.198218004816394,1.190881249264799,0.8619117124463969,1.0355437752952008,1.1218227655715203,1.033115973847612
Mueang Nakhon Pathom,TH7301,2012,0.9917400072186192,1.2435739016024094,1.4028286971568955,1.4230325283329694,1.4929718947854664,1.5176369609712939,1.460532485205282,1.4570148736601893,1.3066001883114424
Kamphaeng Saen,TH7302,2012,1.0405894972612644,1.233647936327005,1.260913636112477,1.304749162436946,1.4484186211612646,1.793024230558901,1.4717632163141585,1.5259069546907351,1.4008754634847056
Nakhon Chai Si,TH7303,2012,0.756656996936572,0.9725911069435709,,,,0.8293886748442615,,1.0059628471671056,0.889900355923234
Don Tum,TH7304,2012,0.8139966923802804,0.9520685439109605,1.2639260113810482,1.1426460549411868,1.1722759248980492,0.880327552959084,1.2866124174761118,0.9769082933368916,0.9061695015070733
Bang Len,TH7305,2012,0.5324988959068269,1.110114760263304,1.6589775042009864,1.4504718796590046,0.2541270934550698,0.5143300993105038,-0.050395637521538986,1.3356232299454036,0.8158158440772196
Sam Phran,TH7306,2012,1.0328276422005904,1.174575653741333,,,,1.2360913712174888,,1.2921828317736708,1.1826729249612808
Phutthamonthon,TH7307,2012,0.6095588230010685,0.9517324522278728,,,,0.6827615728389141,,0.9234717575684555,0.7831954817840947
Mueang Krabi,TH8101,2012,,,1.9163857059190956,1.651428069380376,,2.3178313023850126,,,2.316686996685405
Khao Phanom,TH8102,2012,,,,,,2.2535586836274026,,,2.2535586836274026
Ko Lanta,TH8103,2012,,,,,,1.8698599364809234,,,1.8698599364809234
Khlong Thom,TH8104,2012,,,,,,2.3016826049284256,,,2.3016826049284256
Ao Luek,TH8105,2012,,,1.682150678439333,1.8735188188733194,,2.3050240873866614,,,2.140078589575687
Plai Phraya,TH8106,2012,,,1.9906510469287915,1.9098666122959178,,2.321803923735284,,,2.2866718382066775
Lam Thap,TH8107,2012,,,,,,2.437349828022528,,,2.437349828022528
Nuea Khlong,TH8108,2012,,,,,,2.3229576681853565,,,2.3229576681853565
Mueang Phuket,TH8301,2012,,,1.5332472540364859,1.4930390028360538,,0.7701488263369011,1.4499613486445595,1.172147231014812,1.4729471028973309
Kathu,TH8302,2012,,,1.6846967625861344,1.5879138311396324,,2.035492060068941,,,1.6267952186807781
Thalang,TH8303,2012,,,1.7241832877276344,1.801276583274413,,,,,1.7488279204118775
Mueang Phatthalung,TH9301,2012,,,,,,1.5595287998000218,1.4749212573308403,,1.5136478251760577
Kong Ra,TH9302,2012,,,,,,1.959444371681228,1.8040279421340069,,1.8579404140498614
Khao Chaison,TH9303,2012,,,,,,1.87705107965329,1.8253407671006807,,1.8598877313254008
Tamot,TH9304,2012,,,,,,1.9891186807413141,2.039462036604412,,1.9955299847731314
Khuan Khanun,TH9305,2012,,,,,,1.3557830293543236,1.3677515573975816,,1.379368265291981
Pak Phayun,TH9306,2012,,,,,,1.3481332021640051,1.4142723502948384,,1.344937458245699
Si Banphot,TH9307,2012,,,,,,1.9251288566500024,2.2944846981634175,,2.165070778468546
Pa Bon,TH9308,2012,,,,,,1.8251562202132017,1.8875453942720057,,1.8476798981152136
Bang Kaeo,TH9309,2012,,,,,,1.7643291116115396,1.7455464236717584,,1.7697427982089606
